Sample,Organism,TreatNum,Treatment,ShortTreat,Rep,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm-dark,Sigma-dark,ETR
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,D,hm032221.078,3/22/21,73980,172.9,27447,31560,32347,4113,4900,0.13,0.151,92.7,0.44,0.34,991,0.4,13342,0.27,17436,--------,-------,7661,10282,0,27698,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24330.6,0.57,0.463,114.3,68.14441124
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,D,hm032221.079,3/22/21,74017,184.7,27548,31367,32082,3819,4534,0.122,0.141,94.2,0.47,0.32,1042,0.41,13746,0.26,18714,--------,-------,8174,10945,0,27812,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24488.8,0.56,0.463,114.3,68.31540136
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,D,hm032221.080,3/22/21,74054,196.5,27274,30855,31526,3582,4252,0.116,0.135,92.1,0.45,0.33,976,0.44,14405,0.24,17082,--------,-------,8653,10662,0,27546,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24338.2,0.55,0.463,114.3,69.1054727
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.081,3/22/21,74117,0,34807,64731,72875,29924,38068,0.462,0.522,114.7,0.45,0.43,244,0.44,1443,0.13,28941,--------,-------,845,4494,0,36387,0.04,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,39955.7,1,0.462,114.7,0
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.082,3/22/21,74154,5,35068,60133,66241,25065,31173,0.417,0.471,108.1,0.44,0.39,337,0.39,1817,0.22,20716,--------,-------,1077,5341,0,36466,0.04,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,37009.6,1.08,0.462,114.7,6.357028527
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.083,3/22/21,74191,10,37204,62132,68003,24928,30799,0.401,0.453,99.3,0.4,0.47,674,0.25,4641,0.28,18113,--------,-------,2059,6536,0,38499,0.03,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,37623.4,1.02,0.462,114.7,12.22622753
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.084,3/22/21,74228,15,35774,58774,63958,23000,28184,0.391,0.441,99.8,0.41,0.47,689,0.28,5679,0.25,18687,--------,-------,2551,6661,0,36904,0.03,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,35115.8,0.97,0.462,114.7,17.88200111
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.085,3/22/21,74265,20,33701,54638,58983,20937,25281,0.383,0.429,100.5,0.41,0.47,647,0.27,4696,0.26,18594,--------,-------,2134,6414,0,34808,0.03,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,32747.4,0.96,0.462,114.7,23.35483862
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.086,3/22/21,74301,31.8,33799,51505,55232,17706,21433,0.344,0.388,99.6,0.42,0.45,753,0.3,7132,0.25,18933,--------,-------,3308,7224,0,34738,0.03,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,31436.9,0.88,0.462,114.7,33.35290478
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.087,3/22/21,74338,43.5,33880,49271,52533,15391,18653,0.312,0.355,96.7,0.41,0.42,795,0.33,8374,0.25,18142,--------,-------,4144,7575,0,34706,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,30555.3,0.82,0.462,114.7,41.38013965
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.088,3/22/21,74375,55.3,34664,48448,51479,13784,16815,0.285,0.327,95.8,0.42,0.4,812,0.36,9340,0.24,16350,--------,-------,4852,7622,0,35337,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,30589.6,0.77,0.462,114.7,48.0527329
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.089,3/22/21,74412,67.1,33126,44773,47322,11647,14196,0.26,0.3,96.4,0.43,0.37,834,0.38,9270,0.24,17431,--------,-------,5119,8116,0,33756,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28881.6,0.73,0.462,114.7,53.19171208
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.090,3/22/21,74449,78.8,32298,42611,44789,10313,12491,0.242,0.279,93.2,0.41,0.37,832,0.39,9774,0.25,15706,--------,-------,5408,7934,0,32787,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,27961,0.7,0.462,114.7,58.14196221
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.091,3/22/21,74486,90.6,33239,42812,44872,9573,11633,0.224,0.259,92.7,0.42,0.36,861,0.39,10251,0.25,16421,--------,-------,5723,8417,0,33775,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28716.8,0.68,0.462,114.7,61.87629724
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.092,3/22/21,74523,102.3,32761,41526,43361,8765,10600,0.211,0.244,90.9,0.41,0.37,893,0.38,11150,0.25,14700,--------,-------,6095,8212,0,33214,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28425.1,0.67,0.462,114.7,65.81216684
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.093,3/22/21,74560,114.1,32203,39957,41582,7754,9379,0.194,0.226,92.9,0.43,0.35,896,0.39,10631,0.26,15905,--------,-------,5976,8577,0,32644,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28028.6,0.65,0.462,114.7,67.48938574
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.094,3/22/21,74597,125.9,31705,38565,40010,6860,8305,0.178,0.208,94.8,0.45,0.34,902,0.39,10643,0.27,16908,--------,-------,6098,9029,0,32100,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,27629.3,0.63,0.462,114.7,68.32723295
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.095,3/22/21,74634,137.6,30650,36783,38024,6133,7374,0.167,0.194,95.2,0.46,0.33,919,0.4,11097,0.27,16744,--------,-------,6454,9200,0,31007,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,26886.8,0.62,0.462,114.7,70.06207671
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.096,3/22/21,74671,149.4,29795,35410,36586,5615,6791,0.159,0.186,94,0.45,0.34,886,0.4,11565,0.26,16570,--------,-------,6632,9188,0,30135,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,26282.6,0.62,0.462,114.7,72.42622055
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.097,3/22/21,74707,161.2,29209,34408,35516,5200,6307,0.151,0.178,94.7,0.44,0.35,905,0.39,12231,0.26,14145,--------,-------,6933,8824,0,29510,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,25873.7,0.61,0.462,114.7,74.21472556
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.098,3/22/21,74744,172.9,28688,33339,34298,4651,5610,0.14,0.164,95.7,0.46,0.32,901,0.43,12266,0.25,15666,--------,-------,7358,9418,0,28957,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,25496.2,0.59,0.462,114.7,73.80250961
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.099,3/22/21,74781,184.7,27993,32313,33204,4319,5210,0.134,0.157,94.8,0.46,0.33,898,0.42,12576,0.25,17359,--------,-------,7385,9883,0,28286,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24974.9,0.59,0.462,114.7,75.46052021
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,E,hm032221.100,3/22/21,74818,196.5,27111,31048,31857,3937,4745,0.127,0.149,94.8,0.46,0.33,912,0.42,14038,0.25,16304,--------,-------,8252,10226,0,27405,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24220.1,0.58,0.462,114.7,76.08768605
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.101,3/22/21,74925,0,25547,46989,53145,21442,27598,0.456,0.519,116.5,0.44,0.44,256,0.42,1500,0.14,26219,--------,-------,867,4385,0,26714,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,29279,1,0.456,116.5,0
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.102,3/22/21,74962,5,26287,45083,49657,18796,23370,0.417,0.471,108.4,0.42,0.38,356,0.39,1813,0.23,19825,--------,-------,1088,5431,0,27266,0.04,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,27801.5,1.09,0.456,116.5,6.541747855
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.103,3/22/21,74999,10,28014,46473,51088,18460,23074,0.397,0.452,100.6,0.4,0.46,675,0.27,4953,0.28,18408,--------,-------,2249,6754,0,28939,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28282.1,1.01,0.456,116.5,12.45598992
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.104,3/22/21,75036,15,27426,44537,48519,17110,21093,0.384,0.435,100.7,0.4,0.46,704,0.28,6013,0.26,18590,--------,-------,2725,6895,0,28282,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,26787.5,0.96,0.456,116.5,18.07216674
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.105,3/22/21,75073,20,25146,40296,43508,15149,18362,0.376,0.422,101.9,0.41,0.47,694,0.28,5875,0.25,18955,--------,-------,2628,6661,0,25929,0.03,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24257.9,0.94,0.456,116.5,23.59421768
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.106,3/22/21,75110,31.8,26094,39157,41996,13063,15902,0.334,0.379,99.7,0.42,0.44,792,0.32,8283,0.24,17861,--------,-------,3923,7289,0,26760,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24052.9,0.86,0.456,116.5,33.32432246
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.107,3/22/21,75147,43.5,26279,37510,39950,11230,13671,0.299,0.342,97.4,0.42,0.4,810,0.36,9626,0.24,16775,--------,-------,4953,7765,0,26878,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,23430.4,0.8,0.456,116.5,40.80827025
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.108,3/22/21,75183,55.3,26344,36452,38696,10108,12352,0.277,0.319,96.1,0.41,0.39,812,0.37,9624,0.24,17180,--------,-------,5107,8026,0,26844,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,23099.6,0.76,0.456,116.5,48.06098217
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.109,3/22/21,75220,67.1,25954,34747,36716,8793,10762,0.253,0.293,96,0.42,0.36,812,0.39,9965,0.24,16717,--------,-------,5575,8302,0,26444,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,22534.9,0.72,0.456,116.5,53.26363267
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.110,3/22/21,75257,78.8,27089,35317,37096,8228,10008,0.233,0.27,94.4,0.41,0.36,864,0.39,11062,0.25,14976,--------,-------,6162,8380,0,27512,0.02,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,23408.9,0.69,0.456,116.5,57.60628649
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.111,3/22/21,75294,90.6,26328,33429,34947,7101,8619,0.212,0.247,93.7,0.43,0.34,872,0.4,10770,0.26,15214,--------,-------,6186,8500,0,26699,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,22821.5,0.67,0.456,116.5,60.263146
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.112,3/22/21,75331,102.3,25175,31429,32769,6254,7594,0.199,0.232,94.6,0.43,0.34,868,0.4,10425,0.27,16345,--------,-------,6007,8748,0,25527,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21860.9,0.65,0.456,116.5,63.87287305
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.113,3/22/21,75368,114.1,25027,30651,31816,5624,6789,0.183,0.213,93.3,0.42,0.34,903,0.39,11532,0.27,16125,--------,-------,6571,9104,0,25380,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21767.6,0.63,0.456,116.5,65.51254568
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.114,3/22/21,75405,125.9,24264,29216,30302,4952,6038,0.169,0.199,95.7,0.45,0.33,862,0.42,11723,0.25,15820,--------,-------,6925,9188,0,24520,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21241.5,0.62,0.456,116.5,66.75751717
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.115,3/22/21,75442,137.6,23947,28535,29558,4588,5610,0.161,0.19,95.2,0.44,0.33,846,0.41,11208,0.26,16838,--------,-------,6616,9252,0,24236,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21086.8,0.62,0.456,116.5,69.50756129
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.116,3/22/21,75479,149.4,22599,26627,27477,4028,4879,0.151,0.178,96.7,0.46,0.33,914,0.43,13540,0.24,14651,--------,-------,8022,9617,0,22825,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19953.1,0.6,0.456,116.5,70.78077054
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.117,3/22/21,75516,161.2,22050,25698,26458,3648,4408,0.142,0.167,94.7,0.45,0.34,929,0.42,14032,0.24,15313,--------,-------,8217,9933,0,22266,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19590.3,0.6,0.456,116.5,71.81929262
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.118,3/22/21,75553,172.9,21722,25025,25734,3303,4011,0.132,0.156,96.3,0.45,0.33,899,0.42,14226,0.24,15551,--------,-------,8381,10137,0,21929,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19354.6,0.58,0.456,116.5,71.60719566
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.119,3/22/21,75590,184.7,22449,25700,26405,3251,3956,0.126,0.15,95.3,0.45,0.33,889,0.46,14039,0.21,16561,--------,-------,8586,10290,0,22636,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20054.4,0.58,0.456,116.5,73.01720117
,M chamaeleon NRMC1802 (fed SM),3,"10uE, light, 24h post-feeding",fed24,F,hm032221.120,3/22/21,75626,196.5,21860,24755,25376,2895,3515,0.117,0.139,98.6,0.48,0.31,899,0.46,15177,0.23,16043,--------,-------,9347,10889,0,22070,0.01,800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19598.3,0.56,0.456,116.5,72.13335926
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.001,3/23/21,65600,0,42527,79820,85891,37293,43364,0.467,0.505,122.7,0.42,0.35,215,0.47,1565,0.18,24720,--------,-------,985,5234,0,44890,0.05,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,45614.2,1,0.467,122.7,0
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.002,3/23/21,65637,5,44176,77897,85158,33721,40982,0.433,0.481,111.9,0.43,0.32,250,0.49,1694,0.19,22719,--------,-------,1125,5248,0,46195,0.04,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,44670.6,1.01,0.467,122.7,6.985737166
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.003,3/23/21,65674,10,50271,87264,94540,36993,44269,0.424,0.468,98.5,0.4,0.4,602,0.32,2466,0.28,18609,--------,-------,1434,6233,0,52310,0.04,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,49266.6,0.97,0.467,122.7,13.68107417
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.004,3/23/21,65711,15,48344,81402,87606,33058,39262,0.406,0.448,94.7,0.39,0.47,798,0.21,3352,0.31,17879,--------,-------,1592,6675,0,50162,0.04,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,46164.8,0.94,0.467,122.7,19.65041078
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.005,3/23/21,65748,20,47213,77090,82634,29877,35421,0.388,0.429,95.2,0.4,0.51,876,0.19,4641,0.3,18161,--------,-------,1881,6751,0,48832,0.03,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,44388.9,0.91,0.467,122.7,25.03894707
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.006,3/23/21,65785,31.8,48761,72220,77238,23459,28477,0.325,0.369,89.8,0.4,0.51,1066,0.25,13820,0.24,14313,--------,-------,5254,7418,0,49895,0.02,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,44183.2,0.84,0.467,122.7,33.34761829
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.007,3/23/21,65822,43.5,50016,68631,72990,18615,22974,0.271,0.315,87.9,0.43,0.45,1128,0.28,14545,0.28,14629,--------,-------,6265,8585,0,50950,0.02,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,44187.7,0.76,0.467,122.7,38.03758087
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.008,3/23/21,65859,55.3,49601,64721,68246,15120,18645,0.234,0.273,85,0.43,0.4,1160,0.34,14863,0.26,14938,--------,-------,7431,9398,0,50343,0.01,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,43197.6,0.7,0.467,122.7,41.75373491
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.009,3/23/21,65896,67.1,46352,57586,60116,11234,13764,0.195,0.229,84.4,0.46,0.35,1195,0.45,15696,0.2,15777,--------,-------,9332,10594,0,46972,0.01,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,39962.6,0.64,0.467,122.7,42.21934316
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.010,3/23/21,65933,78.8,44228,53335,55290,9107,11062,0.171,0.2,82.5,0.46,0.33,1142,0.48,15593,0.19,15695,--------,-------,9758,10879,0,44716,0.01,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,38232.6,0.6,0.467,122.7,43.47871185
46,M chamaeleon NRMC1802 (fed SM),4,"10uE, light, 48h post-feeding",fed48,A,hm032321.011,3/23/21,65969,90.6,44295,51703,53282,7408,8987,0.143,0.169,84.5,0.5,0.3,1131,0.58,15817,0.13,15937,--------,-------,10806,11458,0,44696,0.01,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,38541.9,0.56,0.467,122.7,41.80407093
