1d 2d 4d 7d
K21456 0.358012951075998 -0.0335547140172341 -0.196939860827661 -0.207731027831641
K24523 0.181285932627416 -0.0143401521137832 -0.494879900252298 -0.13781532409072
K10448 3.87752547996742 2.20726032848266 2.24805289800158 -0.0860296702992309
K00476 3.10362335177135 2.99378316955903 1.85908555660718 0.297988799885401
K03032 0.84655368139527 0.28463616750951 -0.236409580506067 -0.217925412790095
K09522 -1.30556126897568 -1.28475347247682 -0.432892297486777 -0.218150224538126
K24510 0.0898215345297075 -0.50573370475664 -1.27512145364127 -1.28581603970991
K02374 -0.100326223838107 -0.291484502093707 0.208894154092426 0.958657086124302
K22862 0.387966212184588 0.271942459069539 0.746630367225132 0.234359725597976
K10249 -0.301807918056141 0.441025593131269 -0.279904229521481 0.398192872133491
K11647 -0.259887546018931 -0.370225340065736 -0.308264043980972 -0.373834320485089
K15631 -0.42525500370107 -0.754831133818145 -0.391606621893201 -1.38649057672138
K06178 0.495125871011462 1.37780762402435 0.0288724204541754 0.0710672412166152
K18586 -0.0227226706081367 -0.245651718195952 -0.317346228216586 -0.413609049835471
K11518 0.445961647446036 0.924618230272571 0.544310921734206 0.401214372681343
K07199 -0.0615645833472452 0.0184308648706893 0.402067867658524 0.383629422508769
K24200 -0.19474982899248 -0.917728557068053 -0.00704186189342071 0.001152626835164
K02984 -0.850078647953461 -0.396418229620448 0.505882134802274 0.662076781937529
K09512 -0.670841202775712 -1.32468895683862 -0.154253733544307 -0.221546325846932
K18041 0.26363311633158 0.395384592262465 0.608979364528075 0.354809447763776
K02003 0.320997427316147 0.921254996472206 0.608442463892493 0.532310252959133
K07962 -0.871377574790232 -0.703308062532611 -0.780756518071688 -0.132039848331478
K13789 -1.55373089320337 -1.1950042072264 -2.20994620036239 -1.82484041192159
K20777 0.436063837936801 -0.126990854018208 0.170507483008555 0.238043186532774
K01951 -0.00840310475805039 -0.0581392129559737 0.568381106986904 0.698158451818561
K25866 0.623930048944615 0.265323331171691 -0.787494775363788 -0.226972579871476
K18460 0.16243213713388 -0.198505556334175 -0.473021412695445 -0.0517734815654932
K02912 -0.759831950001103 -0.700037728620581 -0.154118602658254 0.276458177680442
K18663 0.225062685463714 -0.135038710345336 -0.318819115915432 -0.595330250540817
K00927 -1.85111271057916 -2.09888046198167 -5.48520229684663 -3.9253417790759
K17301 -0.035470177387815 -0.325260823864117 -0.348915839690194 -0.478733842275021
K08874 -0.55095549576678 -0.763094318942941 -0.642998473565198 -1.08986929808195
K10144 0.11880174123939 0.156312467834944 0.289938609472587 0.362023399976273
K15119 -0.364828887848449 -0.00968530651057506 -0.350609490570855 -0.834163406888322
K10308 -0.893314644740776 -0.913600702223682 -0.289947995860922 -0.20838927818265
K13137 -0.761394396704182 -0.981804023977285 -0.744072069675873 -0.483499968497058
K03038 0.434546163226396 0.262932486455509 -0.899956263827877 -0.637381865843821
K01365 -2.51688892560834 -2.43698420720428 -2.43566254917534 -2.56756741027686
K18045 -0.37516677354613 -0.467172305988111 0.310904992125435 0.00280039239924523
K00219 -0.201331491260676 -0.613160028747941 -1.74756003456543 -0.600857820792898
K03247 -0.311518349914791 -0.369753918650245 0.177300556630642 0.206962433965318
K10393 -0.799215709745717 -0.501087684786876 -0.701561031013958 -0.121110895377711
K02927 -0.174872265642576 -0.250120596441777 0.415446626397539 0.593352155968133
K24758 0.89063062005636 0.454330342688411 1.08682225736024 1.00587447324339
K12451 0.893505365472383 0.567949160488108 0.806646883131626 0.360616059366209
K10405 0.219417387558811 0.480759341924277 0.748920447326084 1.92821786278076
K06689 -0.387410173402938 -0.155091374249498 -1.13342625784667 -0.259621519677363
K23562 -0.12988368167658 -0.178173042708975 0.295535641558479 0.21868463538782
K17943 -0.156302575098211 -0.161662039342184 0.830129609894625 0.884941957531622
K07515 3.33040737352116 3.35304500226458 2.30815357871885 0.691926664628587
K02155 0.456769859800006 0.659811097406854 0.443643473549742 0.336712763343623
K15637 2.23693783676594 2.97073335897732 2.07394548599422 0.256240705215073
K01530 -0.37850023096791 -0.149837392493483 -0.237465492282139 0.0319082337506208
K02929 -0.555363505858494 -0.568111442768453 0.405935160577959 0.791973889800441
K01366 -0.535211473687357 -0.954550083863886 -0.461054917741967 -0.312326441943907
K01265 -0.497427240575501 -0.701977757578121 -0.518141589239913 -0.343766549580685
K24810 -0.44542204024665 0.185999830852509 0.241883309113758 -0.333765613425813
K13679 -1.90389225994836 0.3899858557219 -0.0918709422164696 -0.787917046004502
K08339 0.105813975462135 -0.327160546513944 -0.249308355899407 -0.168664782680382
K10601 0.368414303048993 -0.0190013428987098 0.10253790616113 0.204218745379988
K08866 0.250364053234425 0.32437948931731 0.248656076881001 -0.119148222988692
K08489 1.97879625888565 1.1572697029127 1.2725538860442 0.949067019541003
K09286 -0.182772302044774 -0.00239170046726335 0.0745775622061587 0.153267121170931
K13346 0.360629125379594 1.75666619137601 0.884191022172513 0.670715097429328
K11849 0.567593539245896 0.18746589920585 -0.763603759643966 -0.762194338733655
K05236 -0.0224740906908931 -0.0368863624306752 -0.0474744646739484 0.0478735435638187
K01942 0.98976889724041 1.27629217777138 0.860077134737434 0.158260743195669
K01662 -1.68755919288004 -2.85901379278144 -3.22025185658661 -1.77355976394833
K09861 -1.40375764642721 -1.07669409309078 -0.471897124182231 0.0691412810691941
K02901 -0.0532336052432 0.208153754259808 1.0113837036093 1.29484269972977
K12878 -0.576337259934742 -0.495981639500024 0.0380640147405134 0.385049847186897
K00940 4.84019693208479 4.86120502666482 3.56313934359979 2.17472274330931
K00616 -0.797894343958088 -0.912655262786292 -2.85957013733799 -2.21403399183861
K25834 0.458678728839421 0.311419821809525 0.564837806211014 0.33614190257845
K02991 -0.768504591080913 -0.620374213176971 0.571494877141129 0.990301297640894
K14794 -0.565607416695508 -0.0887457968795451 0.347634179552253 1.05629303698827
K14162 1.16144032534667 0.21682046932457 0.620853611404238 0.213618666146753
K17508 -2.78151250055573 -1.56367274387839 -1.00311305488219 -0.883296412505503
K17279 -0.288710669470267 -0.480518857341748 -0.186643522313379 0.0673818604255456
K19332 0.824285533409317 0.0997248395868734 -0.301136445374718 -0.198133630788411
K00624 1.36822348178657 1.47649977568673 0.688033455789205 0.0640773497280195
K01673 -3.50279288526863 -1.87137740217022 -3.05693150416479 -1.98609186982614
K10643 0.0975788554593823 0.243404504092734 0.467136051175404 0.613662782310546
K08829 -0.422254532017693 -0.0125429658588217 0.12901873405604 0.251348979178468
K06067 1.37233430989878 1.36269328995368 1.28634689198934 0.914372293075639
K00942 -0.1895273118243 -0.0812998516878067 0.512999679655134 -0.175268433786604
K27504 0.132118978829876 0.156633812001611 0.228345919412875 0.467758184110215
K10576 -0.949866328830599 -1.18408874182389 -0.660737161573554 -0.566484156303783
K01610 -1.95603427072393 -2.52896375570242 -2.84725353596247 -3.47789043956757
K02437 -1.60380267556012 -1.20920868303069 -1.04104196077172 -1.18955741915793
K11352 -0.0293572181185366 0.194720354240736 0.458687997391728 0.264488732903989
K08735 0.664441567586084 0.355091956065017 0.200285173596935 0.126832322340842
K18327 0.0075669267251358 -0.213198404163069 0.418655700371403 0.971456904082844
K20477 0.294990552194426 0.396718474359089 0.497977449065644 0.710172687846506
K22685 -0.628686114556839 -1.21956764720607 -1.21881268968653 -1.51968403194181
K14837 -1.06239453311075 -0.222397740132479 0.259536783882475 0.84620269854906
K03109 -0.302707526787042 0.133883065952693 0.661234954607518 1.38129241513947
K03977 0.037616127067807 -0.365993102809684 -0.843305655025518 -0.947957369947039
K15382 -0.719014005028663 -0.576946085865279 -0.192167050773097 -0.532428013968687
K22943 0.996270463130645 0.134295404668712 0.357989520568153 0.136298342084535
K11718 -0.552085035135803 -1.44538774662965 -0.534968349522813 -0.350844809778886
K11968 0.646429939011435 0.525692157254988 0.562658153850108 0.606962080581302
K12839 0.169398042619777 0.251727035441087 0.471754982860771 0.00910606762262148
K20222 -0.51570231996602 -0.27160121965748 0.218327287734063 0.0436494198063149
K05768 2.37496578205394 1.84793324628755 1.03861280531395 0.377030606599268
K25079 0.678654610765649 0.460337458824674 0.725058625857969 0.964670906620055
K22763 0.208462605461298 0.0753106387339965 0.391576453414029 0.0353450662175206
K11323 -0.715328647751861 -0.71507453094475 -0.15212958038154 -0.225320397998437
K24761 -0.0117986909867775 -0.656376501961433 -0.862198058622429 -0.271391635003155
K00858 -0.212555343466916 0.121282401746487 0.0276465860573486 0.538724416608626
K09480 -0.434480708855984 -0.564225444761959 -1.78709533843748 -0.271909127062869
K04512 0.543888926108452 0.493781992793552 0.179200905726713 0.30886469975677
K19159 -0.727114614805033 -1.64294506491813 -1.19191714834794 -1.10179701541861
K11420 0.187365192056539 -0.0184892715905865 1.4396057020027 1.12693890981747
K11836 0.631876223431177 0.499920602385827 -0.0222281119548743 -0.241430459524984
K10168 -1.34685227918279 -0.735465595025703 -0.80156998395152 -0.658334446789166
K04567 -0.421054661133579 0.0126462064484044 -0.220556843319323 -0.0894996292903481
K07880 0.508031433458555 0.120889167228842 0.558713791235563 0.0666836729710831
K15289 0.114109921079981 0.116549839064863 0.477392136785107 0.250335871401731
K14539 -0.42111832894716 -0.421180796721476 0.0659552090831055 0.583169015325599
K06580 0.0675714088745237 0.255109488649157 0.729102869563325 0.697035191014071
K02265 2.44486833631665 2.3107773755675 0.804930555078866 0.309851562397879
K14963 -0.310027783155983 -0.137878184396347 -0.0537045877609603 0.324520587023206
K15523 1.1840888213348 1.00292101608817 0.799834369247492 0.294483509911867
K00232 -0.618909797992946 -1.16935629641383 -2.41023629308973 -2.32000363964494
K12478 0.30153264642394 -0.0731238472437055 0.159059885910276 0.486038009121161
K19348 0.228847645122002 0.0819932625868508 -0.302871835044495 0.0391593565704925
K14797 -1.53547693100596 -0.699863586757929 0.562987061396524 1.19488930463108
K25203 0.745020250470137 0.756341525528866 0.543672182715924 -0.12497521346011
K17428 0.080667633868399 0.933618587500731 0.327380009046254 0.158751253785531
K14843 -1.8325579551153 -1.6491747591553 -0.209260327492026 0.717274330687552
K23899 -0.545840212360717 -0.775242845713942 -0.208530386772857 -0.214136728078282
K14566 -1.73397836824581 -1.29026987565511 0.595195001684372 1.02168345393641
K07588 3.62413788555715 3.89825260960031 2.49340979400966 -0.0429272836477707
K01792 -2.85992013429468 -2.04923373401528 -4.18761605595002 -2.23548717633654
K05015 0.490805780909731 0.623062242770405 0.636030470001307 0.349740866590183
K16602 0.552224063171339 0.366762766158134 1.2098033728127 1.70531956609922
K03953 -0.534227490788658 -0.127534372937801 0.0755429083992409 0.128548071141584
K10960 -0.03078345967575 -0.176680485166403 -2.63977102984462 -2.58907924266933
K01482 0.214536845922419 0.126850736346041 0.230934134554941 0.222763600995875
K23439 0.495258459076937 0.581458119431636 0.168123897955208 0.963822028622978
K03372 -0.368359089144305 -0.676890848467531 -0.189463159891174 -0.0243094032764154
K03106 -0.716822441333078 -1.00227817918607 -0.298646949323554 -0.246167181619624
K15987 1.77489025959628 1.65954437220622 0.814018615246249 -0.188904239474611
K14696 0.184972326378596 0.311394150269195 0.972252131349295 0.761997878389789
K21065 0.99957247023699 1.03441653591612 0.699424472821096 0.0749091728456324
K00820 0.765468330536543 0.810997631731584 0.788034107838732 0.860160077897743
K25792 0.175293393397991 0.117649980390655 0.270948901066321 0.14182471913361
K17928 -0.796861793256021 -0.470685653861783 -0.723969888406982 -0.0893048214861591
K22071 0.559725482964986 0.898826121127626 0.678040658566535 0.509951093659705
K03404 -0.431268140454812 -0.528411004967788 -0.33790774313205 -0.353787525234668
K10754 2.2943833002185 1.94139276952598 1.16923550495709 0.203538324510468
K07936 0.131341508768474 0.0351621825766929 -0.272926445111035 0.0472865179885805
K22985 0.25497135460674 0.198705312942717 0.257248983510616 0.0465701448048767
K03783 0.15066271935222 1.20393182552643 0.403294538875085 -0.234629674587595
K01923 -0.211485098460935 -0.270741356760337 -0.335870715970149 -0.62635532841253
K15015 -0.502165434988268 -1.37030052278155 -0.64845648310636 -0.128962027933475
K25388 1.0870167058753 0.536039980833018 0.52206893781946 0.595337579215039
K23887 0.0574815834895136 0.355809438613423 1.37635637057486 1.16709182758107
K01537 -0.113816079280134 -0.287291597247818 0.185002411667936 0.423411513571002
K11824 -0.256546739476391 -0.435733504880539 -0.583830610325631 -0.267297426255917
K03857 0.489308122904381 1.06608014587731 0.596683363968114 0.721803540035994
K08490 0.594213342968335 0.58479683295123 0.485449065424562 0.211585241923951
K22377 -0.0735282804031429 -0.136836920130589 -0.651762542682883 -0.114035234762471
K18754 0.285786121669543 0.00414334215690931 -0.353946462630045 0.246760706889881
K23093 1.34190332638858 1.2639959259992 1.09480442923318 0.796912248550662
K06215 -0.521428535771771 0.983218486752729 0.967417528191646 0.983178477226951
K03021 0.422631093872302 0.307013720277797 -0.0586607054621943 -0.503954372408996
K02030 -0.360252109186533 -0.312423702130675 -0.217110709201466 -0.540021277653193
K11255 -0.00130827219546474 0.267116666334185 0.56907319033749 0.0885198366366557
K20185 0.109694536659267 0.071305177162432 0.207404048800505 0.160468284440179
K08955 -0.14928116226695 -0.0695502936350409 0.330876962891826 0.322204695114634
K11434 -1.21179457806795 -0.471505817205397 0.686322618556009 1.10106245405638
K05758 -0.388155814173072 -0.0916844672572135 -0.100623307063372 0.232641915413007
K00088 -0.829332985378139 -0.775310096055891 -0.751691971352007 -0.513940386268204
K24527 -0.162582697883881 0.195363706097052 0.0123030106527534 0.142644500546695
K24774 0.161209243335714 0.099345438644144 -0.174696350974224 -0.223784732929153
K19671 0.0885895479008674 -0.257297952459445 0.235213396140871 0.0599555243464246
K20180 0.436458768660769 0.743553838328374 0.545031857200885 0.370309754462069
K00602 -0.184952873845392 0.393177864841282 0.535088661691256 0.186601598365564
K09259 1.01287174280081 0.821229780569448 0.195144967058148 0.87830563604227
K03626 -0.648691409480626 -0.244908497444022 0.54348810862335 0.514649624616811
K16342 -1.72968864613075 -1.33177803189838 -3.21384332917327 -2.43624184702394
K24506 0.126845683785131 0.0672853006320616 -0.125129973368095 0.175151260583714
K03010 0.226929205749384 0.205074605113491 -0.279528400329331 -0.576282283542936
K10666 -0.391085269392227 -0.25700501321998 0.0786710371319352 0.396535925223549
K08057 -0.717689659069993 -1.02433114634666 -1.82351982391409 -0.222266129839243
K01426 -2.32246416272502 0.279095462671937 1.34156181175751 1.72247822199706
K25058 -0.596769592114455 -0.930870150441924 -0.611997309783447 -0.524171885766694
K13728 -0.646599849848601 -0.190877197722329 -0.873904079388653 -0.359264487147963
K02996 0.100785240954136 0.276424743986999 -0.238601682819386 -0.139435156514318
K14415 0.217302153266509 0.0838835473917919 1.06505838110529 0.377067758302519
K15264 -0.746709654768198 -1.07133982923934 -0.187928713675864 0.0280503583759426
K14808 -1.62340916978317 -1.36271815434039 -0.502782151710253 -0.0568732184031805
K12399 0.997639590241457 0.5353713034567 0.667680404342325 1.27658173907926
K12402 0.169882478874906 0.0141231308265472 0.124069387422389 0.393836123705471
K26410 -0.629357972647737 -0.445750693833813 -0.715405636935782 -0.92903160610639
K10418 0.363304375870147 0.0472952300468716 -0.124252759121806 -1.32235568934588
K22073 0.766819491366302 0.432193496014813 0.117003256826655 -0.255276795426717
K09261 0.356814511788108 0.413401335860664 0.645190764702794 0.796395997482989
K12179 -1.25752678222434 -0.725880420743792 -0.913605422174436 -0.737735933300857
K14780 -0.587615488191777 -0.420749199434938 0.15656589406565 0.155140791539578
K15710 -1.60889094626225 -2.37789077412815 -2.01318017428115 -2.04201118744023
K13989 -0.159493954159465 -0.635743779779921 -0.402471444858562 -0.447925751053712
K10455 -0.760851471621741 -1.01056708932774 -1.00240060568962 -0.556751556437155
K12198 -0.189903947015034 -0.31947936008259 -0.077505193060272 -0.0112067733258038
K06130 -0.336593385195278 -0.66159849446827 -0.387694687358597 -0.246072349943113
K24272 -1.54632148501104 -1.03639756991256 -0.418240175095298 -0.322849294196344
K14561 -2.22388872463544 -0.673663726173752 -0.255522026789533 0.812376223537201
K04427 -0.797927788291195 -0.0666397100388244 0.636237557016375 1.08739869712335
K01934 -2.62996884412122 -2.94642831996832 -1.35253143699101 -1.02082925310111
K12620 -0.51079309783145 -0.379143306557535 -0.441365379351618 -0.0773793403652084
K15084 0.83186215628075 0.38450590653741 -0.0406023632565555 -0.182455093410035
K10841 -0.480705517054495 -0.734851093390459 -1.49969075373197 -0.702534971798531
K01873 0.600650648344538 0.770980239911355 0.434164603909541 0.791637889090186
K03872 -0.302034104955866 0.14076694615623 0.599766252118869 0.213893800366838
K20029 1.29963684734049 1.29126504940649 1.22966518970088 1.63873999972756
K09668 0.372111717825648 0.172995918687274 0.769574471859199 0.25397561938614
K00311 -1.46706740728049 -1.55075927977827 -1.98945935854279 -0.704098561149735
K08796 0.0131201250822703 -0.173366319119714 -0.759692682833276 -0.905116593181615
K03341 1.73992190158562 1.44046496099478 0.756168157730387 -0.0670770207559113
K13293 -0.198501304683384 0.208831744730124 0.429610093989252 0.460449865934821
K23531 -0.856586984333605 -0.409452523338267 -0.0520906238553245 -0.0514195012146603
K17769 0.245347996419712 0.901682982074563 0.0648472045781153 -0.294818591129034
K01305 1.06728556428327 0.814493222671557 0.326929039086997 0.0618366708600653
K09122 0.499618229070798 0.163200591865121 0.069822536730853 0.0799253551895246
K15042 0.541935494958258 0.237223733249546 -0.408619555932902 -0.888747210841516
K20876 0.364737691475545 0.388902013038389 0.290716292058578 0.201837339515115
K24418 0.228398105252482 -0.0392419041125441 0.016251521517207 0.181777972637495
K00654 0.354499217400172 0.274267492965055 -0.987105851869001 -0.173067731718946
K12398 0.751435999335752 0.178379853486938 0.450729962475156 0.363424974479312
K16533 0.0435660183419942 -0.646714079593904 -0.454570397808492 -0.382314294871978
K03844 -0.398277864852116 -0.155459538165594 -0.137589673672207 0.177423488862593
K06889 -0.254267456657751 0.559588617202398 0.226827370070164 0.385926811022736
K25546 0.26799155325874 0.432159333923178 0.72038150013988 0.669087899277039
K00453 -0.220773540233353 0.273861142646494 0.327625110086142 -0.035919862520416
K00814 -0.456919310627014 -0.0608672643589332 -0.0768645113495231 0.259906453103564
K10956 -0.883663611574872 -0.328288112499766 0.142720145182517 0.372863996268264
K23435 2.49452752092167 3.09575845934967 3.32638886607232 2.02857721577698
K10586 0.3831128140609 0.190201323316663 0.368628354832839 0.347108924646408
K03254 -0.47584154499308 -0.210105020963295 0.16901557642202 0.107643868380171
K01438 0.225046813581786 0.261181736929109 0.211259837204408 -0.0352550781098297
K01191 0.866644145014899 0.644392217793263 -0.0998169643201536 -0.729697546047678
K02955 -0.0979938274863528 -0.940150171105786 0.694892243530796 0.346547749829011
K08907 -0.433350123143869 -0.980326414273996 -3.57285553640938 -3.17186246169877
K11160 0.121044842551283 0.137775833226724 0.0986747912983213 0.114774596692147
K07931 -0.253178518084074 -0.259134833138763 -0.0576744421596711 0.399064566244245
K03778 0.0555143564570833 -0.0426870293525368 -1.03764152589154 -0.940270973570708
K17065 0.0756292842179779 -0.31452392702278 -0.37386328630626 0.0427509114770805
K04688 -0.266662285212378 -0.0348703424261591 0.342956546372145 0.60906551359406
K13177 0.29050279674904 -0.139432710572312 0.0200191298985708 -0.00128564136813215
K12231 0.118107850644238 0.310011521912536 0.665027535527506 0.166009770999186
K13507 1.80304923902234 2.0808963042731 1.36378219081172 0.554222489772627
K27413 0.0605656052972805 0.207094664079981 -0.254728509921067 -0.865837000119732
K20367 0.00315538187613691 -0.044469416494133 0.363582124199875 -0.0407618311536096
K09494 -0.095278062789675 -0.660527412711197 -0.478402468936926 -0.0327302709818423
K17267 -0.0910667458524359 -1.19442392510984 -0.660308134080388 -0.728050505654376
K12604 0.495227351072613 -0.263551573253397 0.354212620585383 0.321520651034717
K03110 -1.65936916259611 -1.35841702780333 -1.17295146982356 -0.33706401889086
K03885 -2.74642191782932 -2.30142132033213 -1.94356699725716 -0.920170027856815
K06943 -1.65825711718963 -0.758830163834101 0.245068561887389 0.628142092890224
K09272 -1.26004813774465 -1.00816972449798 -1.28200508253373 -0.877973096225521
K00768 3.45906461900851 3.49435957420916 1.90365964771165 0.157744339421533
K17972 -0.362484880191985 -0.115279598401924 0.551113806674036 0.45875324421801
K26403 0.625956396992235 0.683919049240692 0.171963197089798 0.133495245578032
K03869 0.360301855521822 -0.0468165536987282 0.0742039169706079 -0.0877817223334372
K12857 -0.00689592313200025 -0.393881706044835 0.229328163691334 0.733407442098058
K03018 0.65417681958495 0.450219105215745 0.0673676028573407 -0.605640423456575
K00763 1.72080664882079 0.913927354115409 1.19177164051184 0.866343506959613
K14298 0.142150856141463 0.30475643719643 0.163603802210698 -0.00645386317118009
K01880 0.468197238561138 0.348431763478782 0.394720302354916 0.276089901074794
K00382 -0.0653977690842919 -0.0868189358070329 -0.268219019254445 -0.487130879140454
K06560 -0.564431409877604 -0.822351083276803 -0.779985249639461 -0.279217617599077
K07918 -0.301725348582163 0.069301489752003 -1.10178878084444 -0.107197529846586
K06185 -0.26199084675336 1.05626722698586 0.51025985505592 0.612824983890321
K11886 -0.109491247403833 -0.176599704740229 -0.92111594760574 -0.679571869732738
K14964 1.21192713718397 0.977008511697758 1.10088995165591 0.58127970179325
K11857 -0.348162368906898 -0.612292826342783 -0.622737192166754 -1.39910077527916
K01409 -0.361457958044817 -0.756630809330413 -0.456892190512 -0.502186315895174
K11431 0.161741846876622 0.496536980839537 1.05792097293683 1.14546077634585
K00888 0.0722546399202787 0.189718598722649 -0.327147453599193 -0.209621978811943
K12852 0.0854170609860711 0.036049249498958 0.133467647856833 -0.35312666418171
K11714 -0.976883170877947 -0.480608984988534 -0.615220419070484 -0.648686644265482
K02358 -0.922424910581795 -0.379458960571654 -0.299057294752995 -0.200879225828143
K23732 -0.00553894395749054 -0.0125645565128742 0.248293847609063 0.663587366133803
K17499 -0.0148666127799641 0.222373030777235 0.203771932344942 0.113454432171539
K06210 -0.55227217136761 -0.879405690999336 -0.617068357232719 -0.182093894502871
K19801 0.265974863213701 -0.236312589534312 -0.387539053736017 -0.115311830419333
K10581 -0.093473860806257 0.264212229314479 0.997778210736891 0.672307167394202
K10733 0.448247992050318 0.348504809406433 -0.0726522993705183 -0.14819474033088
K02930 -1.05927817362375 -1.22106987633566 0.158103457675823 0.507676269189411
K23325 -0.0649268588357647 -0.232447592824794 -0.962820079966322 -0.642474074479995
K15196 -0.323647766593478 -0.224010700338414 -0.281548213739749 -0.126702295665854
K11353 -0.141068687818569 -0.132956969886597 -0.248950386459449 0.154671593732785
K14815 -1.88442485137838 -0.756813645430195 -0.195618114311407 0.65905479708499
K15333 -0.491423429538112 -0.875685402064393 -0.0796976703064136 0.178356780219996
K20242 -0.657435830720272 -0.0484131120496609 -0.103412458825715 -0.0360990548411382
K01892 -1.38870444626806 -0.697497404610168 -0.959351052712047 -1.02048977689864
K03028 0.8801529212292 0.923395231139527 -0.399856487349417 -0.529114339073472
K06692 1.98784950308127 1.55997043037455 -0.275990643348098 -0.707457857224033
K00809 -0.0280254212268278 0.163777848521774 -0.122278599455295 0.0564260492821419
K24730 0.276406620039909 -0.112353634219557 0.0197022257752392 -0.531229179000761
K09454 1.91272641763565 0.697736466323774 0.658098564877523 0.773577045635805
K21989 -0.0140076242337543 0.044782921303493 0.0481343762593826 0.203070776593234
K14012 1.18619728203501 0.500099313188651 -1.17497476532978 -0.819939823611099
K17546 0.461643950704928 -0.0653712642692608 0.249469377706806 0.227525021832813
K04949 0.47009124005507 1.01543062817883 0.641560448389956 0.0887027389046414
K14313 0.338888698404434 -0.109603888973065 -0.142359892762463 0.21992539223615
K03122 0.585694808389918 0.354875301369594 0.129202356929128 -0.265083167130439
K03324 -0.806232170551377 -0.532993149230587 -0.296747203979789 -0.17933910587154
K24736 -0.66506692437632 -0.837161675940557 -0.557429052762733 -0.609675747091603
K10899 -0.823803460897922 -0.371137950644387 -0.38722435495867 -0.367629670624821
K16583 -0.0293040144388666 0.0666790854756854 -0.170057249393299 -0.794979586885455
K14156 1.10458536385576 0.701161277104878 0.121877228980235 0.179941454722152
K22746 0.398031409357139 0.659994142969063 0.234727905035708 0.047206303563671
K06700 -0.24464141390804 -0.756158878336473 -1.08258876551628 -0.626871370813737
K20607 -0.581184081680166 -0.48693982885705 0.467000121003142 0.515158232775193
K20989 0.837846788129912 1.53092387727132 3.21332340896675 3.60663758809699
K12867 -0.845409513248922 -1.62136202971077 -1.60992416131721 -0.616865074567648
K06693 0.288601543445743 0.622123259962715 0.351436968927419 -0.350531384802982
K12834 -0.460990872695882 -1.40596081786085 -2.11259590390977 -2.12610589774068
K03773 0.212072898571486 -0.140437890649377 -0.133131250584398 0.148881171819539
K14589 -0.0108793285141008 -0.163705907492445 -0.0669499304099737 0.0846238912923326
K00640 -0.143025462671115 -0.204264976663179 -0.229256086876047 0.0515297775534693
K10844 -0.579528963505151 -0.929658980965211 -0.90935785510501 -0.95997150289097
K17260 0.0066392912782356 0.211523682374252 0.57551987925788 0.205604703374882
K16749 1.1560015047788 0.544254980022468 0.394910366890438 0.0818230268589995
K16914 0.692490700635602 0.799492382222212 0.553310906963882 0.769119653794714
K09966 -0.725483744349633 -0.414717929805839 -0.0170619496765268 0.100542750007619
K14430 0.557088177341948 0.519890489857732 0.979740882270969 0.264756881424574
K25374 0.526047295983357 0.449303442182654 0.376704204912357 0.18383388848413
K01321 0.452108761909438 0.564937509779338 0.881023255434313 0.806457745251929
K00523 -4.05577417685061 -3.58409564992598 -4.21280239958387 -3.52999319870623
K00627 -3.61025941100318 -1.5820868823284 -2.24138969584467 -0.441453915298161
K13100 -0.032341301159893 0.0960119935626684 0.496267644205083 0.595446695772541
K24935 -0.16020788011981 -0.406696644858542 -0.271216636992298 0.0361596010581295
K24841 0.296234488813197 -0.0499422610082398 0.321616548431018 0.28974832403037
K00750 -0.35948978847097 -0.41467729560315 0.175849366408258 -0.139514244735746
K02736 0.397105637110918 0.372628607968101 -0.612889917712739 -0.28472677898765
K09570 0.401700857416876 0.0530482959165358 -0.0271559959496713 0.0076891016028364
K00597 0.250405944147418 1.18359550282372 0.313342977223776 0.382937650416235
K15111 0.789481352936369 0.927584304997106 0.491225536079403 0.134562991502181
K06636 -0.146374828944033 -0.310681949122076 -0.691190619931196 -0.179598915411265
K12859 0.195982925058575 0.142663269061748 -0.306081817280526 0.0510576575648301
K01867 -2.67895341067792 -2.36830538992301 -2.19730540147387 -0.661286247484162
K00281 -1.08838846143896 0.534164368888422 0.359830204626711 -0.0105536031541637
K00889 -0.00830881769506098 0.0359019729468404 -0.00906291185148376 0.181940194639605
K06669 -0.0201238933906771 -0.0272815624921821 0.0314399508918763 -1.01141384640353
K20223 -0.921745113251956 -0.93021377072139 -0.035017211779365 -0.15138574944985
K25815 -1.89837905888473 -2.85169316754626 -2.03381636323172 -1.30674635267111
K26089 0.0319107551231179 0.301628897210846 0.145206376243314 0.196509859332078
K20899 -1.52680843273517 -1.99606333749288 -2.14748524729556 -2.5514659605096
K03687 -0.378420121664116 -0.192723876003989 -0.866081936785066 -0.385948511972234
K13110 -0.304097205010843 -0.052194748446899 0.0265369728007663 0.354814619172848
K00895 2.96613471004643 3.18146216703631 2.60790815166639 0.913797688142575
K01046 0.274499152141648 0.481623592568187 0.0988966556375079 -0.145197069306771
K00556 1.71847891796247 2.11386771782943 2.25228289527048 2.18482530097609
K14847 -0.394662088821032 -0.176435378521474 0.704117075647988 1.58862293285341
K17411 -1.26236871392865 -0.968311047542623 -0.136500390886505 -0.328472623616946
K02997 -0.218323879685356 -0.427633702040428 0.590404481572424 1.00486553464788
K17551 1.26283536198855 0.669762879909042 0.122734388706328 0.767898908539061
K14648 -0.559189231080732 -0.865486371273897 -1.05521054650271 -0.682980818605606
K10592 0.149880577068039 0.521795006620398 -0.444526969806544 -0.283666509869912
K00049 0.218220891050225 0.159721973427658 0.498552615090395 0.544013047986703
